sequence,urn,document,lexeme
392,urn:cts:compnov:bible.genesis:16.11,septuagint,ls.n33879
393,urn:cts:compnov:bible.genesis:16.12,vulgate,ls.n46529
393,urn:cts:compnov:bible.genesis:16.12,vulgate,ls.n18150
393,urn:cts:compnov:bible.genesis:16.12,targum,ls.n46529
393,urn:cts:compnov:bible.genesis:16.12,targum,lexent.n15868
393,urn:cts:compnov:bible.genesis:16.12,targum,ls.n29751
393,urn:cts:compnov:bible.genesis:16.12,septuagint,ls.n46529
393,urn:cts:compnov:bible.genesis:16.12,septuagint,ls.n20088
394,urn:cts:compnov:bible.genesis:16.13,vulgate,ls.n26988
394,urn:cts:compnov:bible.genesis:16.13,vulgate,lexent.n15868
394,urn:cts:compnov:bible.genesis:16.13,vulgate,ls.n50883
394,urn:cts:compnov:bible.genesis:16.13,vulgate,ls.n13804
394,urn:cts:compnov:bible.genesis:16.13,vulgate,ls.n38618
394,urn:cts:compnov:bible.genesis:16.13,targum,ls.n26988
394,urn:cts:compnov:bible.genesis:16.13,targum,ls.n46529
394,urn:cts:compnov:bible.genesis:16.13,targum,ls.n13804
394,urn:cts:compnov:bible.genesis:16.13,targum,ls.n6614
394,urn:cts:compnov:bible.genesis:16.13,targum,ls.n3120
394,urn:cts:compnov:bible.genesis:16.13,septuagint,ls.n26988
394,urn:cts:compnov:bible.genesis:16.13,septuagint,lexent.n15868
394,urn:cts:compnov:bible.genesis:16.13,septuagint,ls.n46529
394,urn:cts:compnov:bible.genesis:16.13,septuagint,ls.n13804
394,urn:cts:compnov:bible.genesis:16.13,septuagint,ls.n3120
395,urn:cts:compnov:bible.genesis:16.14,vulgate,ls.n3134
395,urn:cts:compnov:bible.genesis:16.14,vulgate,ls.n51238
395,urn:cts:compnov:bible.genesis:16.14,vulgate,ls.n50883
395,urn:cts:compnov:bible.genesis:16.14,vulgate,ls.n46529
395,urn:cts:compnov:bible.genesis:16.14,targum,ls.n3134
395,urn:cts:compnov:bible.genesis:16.14,targum,ls.n3120
395,urn:cts:compnov:bible.genesis:16.14,targum,ls.n46529
395,urn:cts:compnov:bible.genesis:16.14,septuagint,ls.n3134
396,urn:cts:compnov:bible.genesis:16.15,vulgate,ls.n33879
396,urn:cts:compnov:bible.genesis:16.15,vulgate,ls.n1605
396,urn:cts:compnov:bible.genesis:16.15,targum,ls.n33879
396,urn:cts:compnov:bible.genesis:16.15,targum,ls.n1605
396,urn:cts:compnov:bible.genesis:16.15,septuagint,ls.n33879
396,urn:cts:compnov:bible.genesis:16.15,septuagint,ls.n1605
397,urn:cts:compnov:bible.genesis:16.16,vulgate,ls.n46529
397,urn:cts:compnov:bible.genesis:16.16,vulgate,ls.n33879
397,urn:cts:compnov:bible.genesis:16.16,vulgate,ls.n1605
397,urn:cts:compnov:bible.genesis:16.16,targum,ls.n46529
397,urn:cts:compnov:bible.genesis:16.16,targum,ls.n33879
397,urn:cts:compnov:bible.genesis:16.16,targum,ls.n1605
397,urn:cts:compnov:bible.genesis:16.16,septuagint,ls.n46529
397,urn:cts:compnov:bible.genesis:16.16,septuagint,ls.n33879
397,urn:cts:compnov:bible.genesis:16.16,septuagint,ls.n1605
398,urn:cts:compnov:bible.genesis:17.1,vulgate,ls.n8883
398,urn:cts:compnov:bible.genesis:17.1,vulgate,ls.n3120
398,urn:cts:compnov:bible.genesis:17.1,vulgate,ls.n13804
398,urn:cts:compnov:bible.genesis:17.1,vulgate,ls.n46529
398,urn:cts:compnov:bible.genesis:17.1,vulgate,ls.n34910
398,urn:cts:compnov:bible.genesis:17.1,targum,ls.n46529
398,urn:cts:compnov:bible.genesis:17.1,targum,ls.n3120
398,urn:cts:compnov:bible.genesis:17.1,targum,ls.n13804
398,urn:cts:compnov:bible.genesis:17.1,targum,ls.n43940
398,urn:cts:compnov:bible.genesis:17.1,targum,ls.n34910
398,urn:cts:compnov:bible.genesis:17.1,septuagint,ls.n46529
398,urn:cts:compnov:bible.genesis:17.1,septuagint,ls.n3120
398,urn:cts:compnov:bible.genesis:17.1,septuagint,ls.n13804
399,urn:cts:compnov:bible.genesis:17.2,vulgate,ls.n37010
399,urn:cts:compnov:bible.genesis:17.2,vulgate,ls.n29924
399,urn:cts:compnov:bible.genesis:17.2,targum,ls.n14599
399,urn:cts:compnov:bible.genesis:17.2,targum,ls.n29924
399,urn:cts:compnov:bible.genesis:17.2,septuagint,ls.n37010
399,urn:cts:compnov:bible.genesis:17.2,septuagint,ls.n29924
400,urn:cts:compnov:bible.genesis:17.3,vulgate,ls.n6011
400,urn:cts:compnov:bible.genesis:17.3,targum,ls.n6011
400,urn:cts:compnov:bible.genesis:17.3,septuagint,ls.n6011
401,urn:cts:compnov:bible.genesis:17.4,vulgate,ls.n13804
401,urn:cts:compnov:bible.genesis:17.4,vulgate,ls.n46529
401,urn:cts:compnov:bible.genesis:17.4,targum,ls.n26988
401,urn:cts:compnov:bible.genesis:17.4,targum,ls.n46529
401,urn:cts:compnov:bible.genesis:17.4,targum,lexent.n15868
401,urn:cts:compnov:bible.genesis:17.4,targum,ls.n13804
401,urn:cts:compnov:bible.genesis:17.4,septuagint,ls.n26988
401,urn:cts:compnov:bible.genesis:17.4,septuagint,ls.n46529
401,urn:cts:compnov:bible.genesis:17.4,septuagint,ls.n13804
402,urn:cts:compnov:bible.genesis:17.5,vulgate,ls.n3134
402,urn:cts:compnov:bible.genesis:17.5,vulgate,ls.n10632
402,urn:cts:compnov:bible.genesis:17.5,targum,ls.n46529
402,urn:cts:compnov:bible.genesis:17.5,targum,ls.n12628
402,urn:cts:compnov:bible.genesis:17.5,septuagint,ls.n46529
402,urn:cts:compnov:bible.genesis:17.5,septuagint,ls.n37010
403,urn:cts:compnov:bible.genesis:17.6,vulgate,ls.n17516
403,urn:cts:compnov:bible.genesis:17.6,vulgate,ls.n11570
403,urn:cts:compnov:bible.genesis:17.6,vulgate,ls.n37010
403,urn:cts:compnov:bible.genesis:17.6,targum,ls.n29924
403,urn:cts:compnov:bible.genesis:17.6,targum,ls.n37010
403,urn:cts:compnov:bible.genesis:17.6,septuagint,ls.n17516
403,urn:cts:compnov:bible.genesis:17.6,septuagint,ls.n11570
403,urn:cts:compnov:bible.genesis:17.6,septuagint,ls.n37010
403,urn:cts:compnov:bible.genesis:17.6,septuagint,ls.n46529
404,urn:cts:compnov:bible.genesis:17.7,vulgate,ls.n46529
404,urn:cts:compnov:bible.genesis:17.7,targum,ls.n46529
404,urn:cts:compnov:bible.genesis:17.7,septuagint,ls.n46529
405,urn:cts:compnov:bible.genesis:17.8,vulgate,ls.n14599
405,urn:cts:compnov:bible.genesis:17.8,vulgate,ls.n46529
405,urn:cts:compnov:bible.genesis:17.8,targum,ls.n14599
405,urn:cts:compnov:bible.genesis:17.8,targum,ls.n49372
405,urn:cts:compnov:bible.genesis:17.8,targum,ls.n46529
405,urn:cts:compnov:bible.genesis:17.8,septuagint,ls.n14599
405,urn:cts:compnov:bible.genesis:17.8,septuagint,ls.n20077
405,urn:cts:compnov:bible.genesis:17.8,septuagint,ls.n46529
406,urn:cts:compnov:bible.genesis:17.9,vulgate,ls.n13804
406,urn:cts:compnov:bible.genesis:17.9,targum,ls.n13804
406,urn:cts:compnov:bible.genesis:17.9,targum,ls.n43947
406,urn:cts:compnov:bible.genesis:17.9,septuagint,ls.n13804
407,urn:cts:compnov:bible.genesis:17.10,vulgate,ls.n46529
407,urn:cts:compnov:bible.genesis:17.10,targum,ls.n46529
407,urn:cts:compnov:bible.genesis:17.10,targum,ls.n43947
408,urn:cts:compnov:bible.genesis:17.11,vulgate,ls.n46529
408,urn:cts:compnov:bible.genesis:17.11,targum,ls.n46529
408,urn:cts:compnov:bible.genesis:17.11,septuagint,ls.n46529
409,urn:cts:compnov:bible.genesis:17.12,vulgate,ls.n46529
409,urn:cts:compnov:bible.genesis:17.12,targum,ls.n30423
409,urn:cts:compnov:bible.genesis:17.12,targum,ls.n46529
409,urn:cts:compnov:bible.genesis:17.12,targum,ls.n49372
409,urn:cts:compnov:bible.genesis:17.12,septuagint,ls.n49372
409,urn:cts:compnov:bible.genesis:17.12,septuagint,ls.n46529
410,urn:cts:compnov:bible.genesis:17.13,vulgate,ls.n46529
410,urn:cts:compnov:bible.genesis:17.13,targum,ls.n46529
410,urn:cts:compnov:bible.genesis:17.13,septuagint,ls.n46529
411,urn:cts:compnov:bible.genesis:17.14,vulgate,ls.n46529
411,urn:cts:compnov:bible.genesis:17.14,vulgate,ls.n17516
411,urn:cts:compnov:bible.genesis:17.14,targum,ls.n20077
411,urn:cts:compnov:bible.genesis:17.14,targum,ls.n17516
412,urn:cts:compnov:bible.genesis:17.15,vulgate,ls.n13804
412,urn:cts:compnov:bible.genesis:17.15,targum,ls.n13804
412,urn:cts:compnov:bible.genesis:17.15,targum,ls.n46529
412,urn:cts:compnov:bible.genesis:17.15,septuagint,ls.n13804
412,urn:cts:compnov:bible.genesis:17.15,septuagint,ls.n46529
413,urn:cts:compnov:bible.genesis:17.16,vulgate,ls.n14599
413,urn:cts:compnov:bible.genesis:17.16,vulgate,ls.n46529
413,urn:cts:compnov:bible.genesis:17.16,vulgate,ls.n33000
413,urn:cts:compnov:bible.genesis:17.16,vulgate,lexent.n15868
413,urn:cts:compnov:bible.genesis:17.16,targum,ls.n14599
413,urn:cts:compnov:bible.genesis:17.16,targum,ls.n46529
413,urn:cts:compnov:bible.genesis:17.16,targum,ls.n14697
413,urn:cts:compnov:bible.genesis:17.16,septuagint,ls.n14599
413,urn:cts:compnov:bible.genesis:17.16,septuagint,ls.n46529
414,urn:cts:compnov:bible.genesis:17.17,vulgate,ls.n6011
414,urn:cts:compnov:bible.genesis:17.17,vulgate,ls.n13804
414,urn:cts:compnov:bible.genesis:17.17,vulgate,ls.n39703
414,urn:cts:compnov:bible.genesis:17.17,vulgate,ls.n30423
414,urn:cts:compnov:bible.genesis:17.17,vulgate,ls.n33879
414,urn:cts:compnov:bible.genesis:17.17,targum,ls.n6011
414,urn:cts:compnov:bible.genesis:17.17,targum,ls.n46529
414,urn:cts:compnov:bible.genesis:17.17,targum,ls.n13804
414,urn:cts:compnov:bible.genesis:17.17,targum,ls.n30423
414,urn:cts:compnov:bible.genesis:17.17,targum,ls.n33879
414,urn:cts:compnov:bible.genesis:17.17,septuagint,ls.n6011
414,urn:cts:compnov:bible.genesis:17.17,septuagint,ls.n13804
414,urn:cts:compnov:bible.genesis:17.17,septuagint,ls.n30423
414,urn:cts:compnov:bible.genesis:17.17,septuagint,ls.n33879
415,urn:cts:compnov:bible.genesis:17.18,vulgate,ls.n13804
415,urn:cts:compnov:bible.genesis:17.18,vulgate,ls.n51238
415,urn:cts:compnov:bible.genesis:17.18,septuagint,ls.n13804
416,urn:cts:compnov:bible.genesis:17.19,vulgate,ls.n33879
416,urn:cts:compnov:bible.genesis:17.19,targum,ls.n13804
416,urn:cts:compnov:bible.genesis:17.19,targum,ls.n33879
416,urn:cts:compnov:bible.genesis:17.19,targum,lexent.n15868
416,urn:cts:compnov:bible.genesis:17.19,septuagint,ls.n13804
416,urn:cts:compnov:bible.genesis:17.19,septuagint,ls.n33879
416,urn:cts:compnov:bible.genesis:17.19,septuagint,ls.n37010
417,urn:cts:compnov:bible.genesis:17.20,vulgate,ls.n4470
417,urn:cts:compnov:bible.genesis:17.20,vulgate,ls.n29924
417,urn:cts:compnov:bible.genesis:17.20,vulgate,ls.n17516
417,urn:cts:compnov:bible.genesis:17.20,targum,ls.n11570
417,urn:cts:compnov:bible.genesis:17.20,targum,ls.n17516
417,urn:cts:compnov:bible.genesis:17.20,targum,ls.n29924
417,urn:cts:compnov:bible.genesis:17.20,targum,ls.n37010
417,urn:cts:compnov:bible.genesis:17.20,septuagint,ls.n4470
417,urn:cts:compnov:bible.genesis:17.20,septuagint,ls.n29924
417,urn:cts:compnov:bible.genesis:17.20,septuagint,ls.n14599
418,urn:cts:compnov:bible.genesis:17.21,vulgate,ls.n33879
418,urn:cts:compnov:bible.genesis:17.21,targum,ls.n33879
418,urn:cts:compnov:bible.genesis:17.21,septuagint,ls.n33879
419,urn:cts:compnov:bible.genesis:17.22,vulgate,ls.n46529
419,urn:cts:compnov:bible.genesis:17.22,vulgate,ls.n26988
419,urn:cts:compnov:bible.genesis:17.22,vulgate,lexent.n15868
419,urn:cts:compnov:bible.genesis:17.22,targum,ls.n26988
419,urn:cts:compnov:bible.genesis:17.22,targum,lexent.n15868
419,urn:cts:compnov:bible.genesis:17.22,septuagint,ls.n34910
419,urn:cts:compnov:bible.genesis:17.22,septuagint,ls.n26988
420,urn:cts:compnov:bible.genesis:17.23,vulgate,ls.n17964
420,urn:cts:compnov:bible.genesis:17.23,targum,ls.n17964
420,urn:cts:compnov:bible.genesis:17.23,targum,ls.n26988
420,urn:cts:compnov:bible.genesis:17.23,targum,ls.n46529
420,urn:cts:compnov:bible.genesis:17.23,targum,lexent.n15868
420,urn:cts:compnov:bible.genesis:17.23,septuagint,ls.n26988
420,urn:cts:compnov:bible.genesis:17.23,septuagint,ls.n46529
421,urn:cts:compnov:bible.genesis:17.24,vulgate,ls.n46529
421,urn:cts:compnov:bible.genesis:17.24,targum,ls.n46529
421,urn:cts:compnov:bible.genesis:17.24,septuagint,ls.n46529
422,urn:cts:compnov:bible.genesis:17.25,targum,ls.n46529
422,urn:cts:compnov:bible.genesis:17.25,septuagint,ls.n46529
423,urn:cts:compnov:bible.genesis:17.26,vulgate,ls.n46529
423,urn:cts:compnov:bible.genesis:17.26,targum,ls.n46529
423,urn:cts:compnov:bible.genesis:17.26,septuagint,ls.n46529
424,urn:cts:compnov:bible.genesis:17.27,vulgate,ls.n46529
424,urn:cts:compnov:bible.genesis:17.27,targum,ls.n46529
424,urn:cts:compnov:bible.genesis:17.27,targum,lexent.n15868
425,urn:cts:compnov:bible.genesis:18.1,vulgate,ls.n3120
425,urn:cts:compnov:bible.genesis:18.1,vulgate,ls.n43305
425,urn:cts:compnov:bible.genesis:18.1,targum,ls.n3120
425,urn:cts:compnov:bible.genesis:18.1,septuagint,ls.n3120
425,urn:cts:compnov:bible.genesis:18.1,septuagint,ls.n43305
426,urn:cts:compnov:bible.genesis:18.2,vulgate,ls.n3120
426,urn:cts:compnov:bible.genesis:18.2,vulgate,ls.n45457
426,urn:cts:compnov:bible.genesis:18.2,vulgate,ls.n50883
426,urn:cts:compnov:bible.genesis:18.2,targum,ls.n45457
426,urn:cts:compnov:bible.genesis:18.2,septuagint,ls.n45457
427,urn:cts:compnov:bible.genesis:18.3,vulgate,ls.n13804
427,urn:cts:compnov:bible.genesis:18.3,vulgate,ls.n24717
427,urn:cts:compnov:bible.genesis:18.3,targum,ls.n13804
427,urn:cts:compnov:bible.genesis:18.3,targum,ls.n24717
427,urn:cts:compnov:bible.genesis:18.3,targum,ls.n43947
427,urn:cts:compnov:bible.genesis:18.3,septuagint,ls.n13804
427,urn:cts:compnov:bible.genesis:18.3,septuagint,ls.n24717
428,urn:cts:compnov:bible.genesis:18.4,vulgate,ls.n12664
428,urn:cts:compnov:bible.genesis:18.4,vulgate,ls.n41284
428,urn:cts:compnov:bible.genesis:18.4,targum,ls.n363
428,urn:cts:compnov:bible.genesis:18.4,septuagint,ls.n363
429,urn:cts:compnov:bible.genesis:18.5,vulgate,ls.n37010
429,urn:cts:compnov:bible.genesis:18.5,vulgate,lexent.n48771
429,urn:cts:compnov:bible.genesis:18.5,vulgate,ls.n13804
429,urn:cts:compnov:bible.genesis:18.5,vulgate,ls.n26988
429,urn:cts:compnov:bible.genesis:18.5,vulgate,ls.n46529
429,urn:cts:compnov:bible.genesis:18.5,targum,ls.n363
429,urn:cts:compnov:bible.genesis:18.5,targum,lexent.n48771
429,urn:cts:compnov:bible.genesis:18.5,targum,ls.n13804
429,urn:cts:compnov:bible.genesis:18.5,targum,ls.n17516
429,urn:cts:compnov:bible.genesis:18.5,targum,ls.n26988
429,urn:cts:compnov:bible.genesis:18.5,targum,ls.n46529
429,urn:cts:compnov:bible.genesis:18.5,septuagint,ls.n363
429,urn:cts:compnov:bible.genesis:18.5,septuagint,lexent.n48771
429,urn:cts:compnov:bible.genesis:18.5,septuagint,ls.n13804
430,urn:cts:compnov:bible.genesis:18.6,vulgate,ls.n13804
430,urn:cts:compnov:bible.genesis:18.6,targum,ls.n13804
430,urn:cts:compnov:bible.genesis:18.6,septuagint,ls.n13804
431,urn:cts:compnov:bible.genesis:18.7,vulgate,ls.n17964
431,urn:cts:compnov:bible.genesis:18.7,vulgate,ls.n12628
431,urn:cts:compnov:bible.genesis:18.7,targum,ls.n17964
431,urn:cts:compnov:bible.genesis:18.7,targum,ls.n12628
431,urn:cts:compnov:bible.genesis:18.7,septuagint,ls.n17964
431,urn:cts:compnov:bible.genesis:18.7,septuagint,ls.n12628
431,urn:cts:compnov:bible.genesis:18.7,septuagint,ls.n17516
432,urn:cts:compnov:bible.genesis:18.8,vulgate,ls.n17964
432,urn:cts:compnov:bible.genesis:18.8,vulgate,ls.n37010
432,urn:cts:compnov:bible.genesis:18.8,vulgate,ls.n45457
432,urn:cts:compnov:bible.genesis:18.8,targum,ls.n17964
432,urn:cts:compnov:bible.genesis:18.8,targum,ls.n37010
432,urn:cts:compnov:bible.genesis:18.8,septuagint,ls.n363
432,urn:cts:compnov:bible.genesis:18.8,septuagint,ls.n17516
433,urn:cts:compnov:bible.genesis:18.9,vulgate,ls.n13804
433,urn:cts:compnov:bible.genesis:18.9,vulgate,ls.n46529
433,urn:cts:compnov:bible.genesis:18.9,vulgate,ls.n41387
433,urn:cts:compnov:bible.genesis:18.9,targum,ls.n13804
433,urn:cts:compnov:bible.genesis:18.9,targum,ls.n46529
433,urn:cts:compnov:bible.genesis:18.9,septuagint,ls.n13804
433,urn:cts:compnov:bible.genesis:18.9,septuagint,ls.n41387
434,urn:cts:compnov:bible.genesis:18.10,vulgate,ls.n13804
434,urn:cts:compnov:bible.genesis:18.10,vulgate,ls.n50442
434,urn:cts:compnov:bible.genesis:18.10,vulgate,ls.n51191
434,urn:cts:compnov:bible.genesis:18.10,vulgate,ls.n20077
434,urn:cts:compnov:bible.genesis:18.10,vulgate,ls.n4453
434,urn:cts:compnov:bible.genesis:18.10,targum,ls.n46529
434,urn:cts:compnov:bible.genesis:18.10,targum,ls.n49372
434,urn:cts:compnov:bible.genesis:18.10,targum,ls.n4453
434,urn:cts:compnov:bible.genesis:18.10,septuagint,ls.n13804
434,urn:cts:compnov:bible.genesis:18.10,septuagint,ls.n20077
435,urn:cts:compnov:bible.genesis:18.11,vulgate,ls.n46529
435,urn:cts:compnov:bible.genesis:18.11,targum,ls.n46529
435,urn:cts:compnov:bible.genesis:18.11,septuagint,ls.n46529
436,urn:cts:compnov:bible.genesis:18.12,vulgate,ls.n13804
436,urn:cts:compnov:bible.genesis:18.12,vulgate,ls.n46529
436,urn:cts:compnov:bible.genesis:18.12,vulgate,ls.n14599
436,urn:cts:compnov:bible.genesis:18.12,targum,ls.n13804
436,urn:cts:compnov:bible.genesis:18.12,targum,ls.n46529
436,urn:cts:compnov:bible.genesis:18.12,septuagint,ls.n13804
436,urn:cts:compnov:bible.genesis:18.12,septuagint,ls.n46529
437,urn:cts:compnov:bible.genesis:18.13,vulgate,ls.n13804
437,urn:cts:compnov:bible.genesis:18.13,vulgate,ls.n33879
437,urn:cts:compnov:bible.genesis:18.13,vulgate,ls.n46529
437,urn:cts:compnov:bible.genesis:18.13,targum,ls.n13804
437,urn:cts:compnov:bible.genesis:18.13,targum,ls.n33879
437,urn:cts:compnov:bible.genesis:18.13,targum,ls.n46529
437,urn:cts:compnov:bible.genesis:18.13,septuagint,ls.n13804
437,urn:cts:compnov:bible.genesis:18.13,septuagint,ls.n33879
438,urn:cts:compnov:bible.genesis:18.14,vulgate,ls.n46529
438,urn:cts:compnov:bible.genesis:18.14,vulgate,ls.n51191
438,urn:cts:compnov:bible.genesis:18.14,vulgate,ls.n20077
438,urn:cts:compnov:bible.genesis:18.14,targum,ls.n46529
438,urn:cts:compnov:bible.genesis:18.14,septuagint,ls.n46529
439,urn:cts:compnov:bible.genesis:18.15,vulgate,ls.n30681
439,urn:cts:compnov:bible.genesis:18.15,vulgate,ls.n13804
439,urn:cts:compnov:bible.genesis:18.15,vulgate,ls.n46529
439,urn:cts:compnov:bible.genesis:18.15,vulgate,lexent.n23674
439,urn:cts:compnov:bible.genesis:18.15,targum,ls.n30681
439,urn:cts:compnov:bible.genesis:18.15,targum,ls.n13804
439,urn:cts:compnov:bible.genesis:18.15,targum,ls.n48358
439,urn:cts:compnov:bible.genesis:18.15,septuagint,ls.n30681
439,urn:cts:compnov:bible.genesis:18.15,septuagint,ls.n13804
439,urn:cts:compnov:bible.genesis:18.15,septuagint,ls.n48358
440,urn:cts:compnov:bible.genesis:18.16,targum,lexent.n15868
441,urn:cts:compnov:bible.genesis:18.17,vulgate,ls.n13804
441,urn:cts:compnov:bible.genesis:18.17,vulgate,lexent.n37193
441,urn:cts:compnov:bible.genesis:18.17,vulgate,ls.n19512
441,urn:cts:compnov:bible.genesis:18.17,vulgate,ls.n46529
441,urn:cts:compnov:bible.genesis:18.17,targum,ls.n13804
441,urn:cts:compnov:bible.genesis:18.17,targum,ls.n17516
441,urn:cts:compnov:bible.genesis:18.17,septuagint,ls.n13804
441,urn:cts:compnov:bible.genesis:18.17,septuagint,ls.n43947
441,urn:cts:compnov:bible.genesis:18.17,septuagint,ls.n17516
442,urn:cts:compnov:bible.genesis:18.18,vulgate,ls.n46529
442,urn:cts:compnov:bible.genesis:18.18,targum,ls.n46529
442,urn:cts:compnov:bible.genesis:18.18,septuagint,ls.n46529
443,urn:cts:compnov:bible.genesis:18.19,vulgate,ls.n42976
443,urn:cts:compnov:bible.genesis:18.19,vulgate,ls.n46529
443,urn:cts:compnov:bible.genesis:18.19,vulgate,ls.n17516
443,urn:cts:compnov:bible.genesis:18.19,vulgate,ls.n26988
443,urn:cts:compnov:bible.genesis:18.19,targum,ls.n31212
443,urn:cts:compnov:bible.genesis:18.19,targum,ls.n46529
443,urn:cts:compnov:bible.genesis:18.19,targum,ls.n17516
443,urn:cts:compnov:bible.genesis:18.19,targum,ls.n26988
443,urn:cts:compnov:bible.genesis:18.19,septuagint,ls.n42976
443,urn:cts:compnov:bible.genesis:18.19,septuagint,ls.n17516
443,urn:cts:compnov:bible.genesis:18.19,septuagint,ls.n26988
443,urn:cts:compnov:bible.genesis:18.19,septuagint,ls.n46529
444,urn:cts:compnov:bible.genesis:18.20,vulgate,ls.n13804
444,urn:cts:compnov:bible.genesis:18.20,vulgate,ls.n29924
444,urn:cts:compnov:bible.genesis:18.20,vulgate,ls.n46529
444,urn:cts:compnov:bible.genesis:18.20,targum,ls.n13804
444,urn:cts:compnov:bible.genesis:18.20,targum,ls.n46529
444,urn:cts:compnov:bible.genesis:18.20,septuagint,ls.n13804
444,urn:cts:compnov:bible.genesis:18.20,septuagint,ls.n29924
444,urn:cts:compnov:bible.genesis:18.20,septuagint,ls.n46529
445,urn:cts:compnov:bible.genesis:18.21,vulgate,ls.n50883
445,urn:cts:compnov:bible.genesis:18.21,vulgate,ls.n50442
445,urn:cts:compnov:bible.genesis:18.21,vulgate,ls.n46529
445,urn:cts:compnov:bible.genesis:18.21,vulgate,ls.n42976
445,urn:cts:compnov:bible.genesis:18.21,targum,ls.n3120
445,urn:cts:compnov:bible.genesis:18.21,targum,ls.n17516
445,urn:cts:compnov:bible.genesis:18.21,targum,ls.n1605
445,urn:cts:compnov:bible.genesis:18.21,septuagint,ls.n42976
446,urn:cts:compnov:bible.genesis:18.22,vulgate,ls.n45457
446,urn:cts:compnov:bible.genesis:18.22,targum,ls.n45457
446,urn:cts:compnov:bible.genesis:18.22,septuagint,ls.n46529
446,urn:cts:compnov:bible.genesis:18.22,septuagint,ls.n45457
447,urn:cts:compnov:bible.genesis:18.23,targum,ls.n13804
447,urn:cts:compnov:bible.genesis:18.23,targum,ls.n25264
447,urn:cts:compnov:bible.genesis:18.23,septuagint,ls.n25264
448,urn:cts:compnov:bible.genesis:18.24,vulgate,ls.n46529
448,urn:cts:compnov:bible.genesis:18.24,vulgate,lexent.n15868
448,urn:cts:compnov:bible.genesis:18.24,targum,ls.n25264
448,urn:cts:compnov:bible.genesis:18.24,targum,ls.n14028
448,urn:cts:compnov:bible.genesis:18.24,targum,ls.n46529
448,urn:cts:compnov:bible.genesis:18.24,septuagint,ls.n46529
448,urn:cts:compnov:bible.genesis:18.24,septuagint,ls.n25264
449,urn:cts:compnov:bible.genesis:18.25,vulgate,ls.n17516
449,urn:cts:compnov:bible.genesis:18.25,vulgate,lexent.n18209
449,urn:cts:compnov:bible.genesis:18.25,vulgate,ls.n46529
449,urn:cts:compnov:bible.genesis:18.25,vulgate,ls.n25294
449,urn:cts:compnov:bible.genesis:18.25,targum,ls.n46529
449,urn:cts:compnov:bible.genesis:18.25,targum,ls.n25294
449,urn:cts:compnov:bible.genesis:18.25,targum,ls.n17516
449,urn:cts:compnov:bible.genesis:18.25,targum,ls.n25264
449,urn:cts:compnov:bible.genesis:18.25,septuagint,ls.n17516
449,urn:cts:compnov:bible.genesis:18.25,septuagint,ls.n32088
449,urn:cts:compnov:bible.genesis:18.25,septuagint,ls.n25264
449,urn:cts:compnov:bible.genesis:18.25,septuagint,ls.n46529
449,urn:cts:compnov:bible.genesis:18.25,septuagint,ls.n25294
450,urn:cts:compnov:bible.genesis:18.26,vulgate,ls.n13804
450,urn:cts:compnov:bible.genesis:18.26,vulgate,ls.n24717
450,urn:cts:compnov:bible.genesis:18.26,vulgate,ls.n14028
450,urn:cts:compnov:bible.genesis:18.26,targum,ls.n13804
450,urn:cts:compnov:bible.genesis:18.26,targum,ls.n24717
450,urn:cts:compnov:bible.genesis:18.26,targum,ls.n25264
450,urn:cts:compnov:bible.genesis:18.26,targum,ls.n14028
450,urn:cts:compnov:bible.genesis:18.26,septuagint,ls.n13804
450,urn:cts:compnov:bible.genesis:18.26,septuagint,ls.n25264
451,urn:cts:compnov:bible.genesis:18.27,vulgate,ls.n41387
451,urn:cts:compnov:bible.genesis:18.27,vulgate,ls.n8883
451,urn:cts:compnov:bible.genesis:18.27,vulgate,ls.n26988
451,urn:cts:compnov:bible.genesis:18.27,vulgate,ls.n46529
451,urn:cts:compnov:bible.genesis:18.27,targum,ls.n41387
451,urn:cts:compnov:bible.genesis:18.27,targum,ls.n13804
451,urn:cts:compnov:bible.genesis:18.27,targum,ls.n26988
451,urn:cts:compnov:bible.genesis:18.27,targum,ls.n46529
451,urn:cts:compnov:bible.genesis:18.27,septuagint,ls.n41387
451,urn:cts:compnov:bible.genesis:18.27,septuagint,ls.n13804
451,urn:cts:compnov:bible.genesis:18.27,septuagint,ls.n6614
451,urn:cts:compnov:bible.genesis:18.27,septuagint,ls.n26988
451,urn:cts:compnov:bible.genesis:18.27,septuagint,ls.n46529
452,urn:cts:compnov:bible.genesis:18.28,vulgate,ls.n46529
452,urn:cts:compnov:bible.genesis:18.28,vulgate,ls.n24717
452,urn:cts:compnov:bible.genesis:18.28,targum,ls.n25264
452,urn:cts:compnov:bible.genesis:18.28,targum,ls.n13804
452,urn:cts:compnov:bible.genesis:18.28,septuagint,ls.n46529
452,urn:cts:compnov:bible.genesis:18.28,septuagint,ls.n25264
452,urn:cts:compnov:bible.genesis:18.28,septuagint,ls.n13804
452,urn:cts:compnov:bible.genesis:18.28,septuagint,ls.n24717
453,urn:cts:compnov:bible.genesis:18.29,vulgate,ls.n26988
453,urn:cts:compnov:bible.genesis:18.29,vulgate,ls.n46529
453,urn:cts:compnov:bible.genesis:18.29,vulgate,ls.n24717
453,urn:cts:compnov:bible.genesis:18.29,vulgate,ls.n17516
453,urn:cts:compnov:bible.genesis:18.29,vulgate,ls.n34771
